X,Y,U,V,Stream,Density,Cp,Solid
0.433333,0.833333,0,0,8.04487,0,0,0
0.433333,0.9,0,0,8.75676,0,0,0
0.5,0.1,0,0,1.25,0,0,0
0.5,0.166667,0,0,1.96667,0,0,0
0.5,0.233333,0,0,2.70833,0,0,0
0.5,0.3,0,0,3.5,0,0,0
0.5,0.366667,0,0,4.41667,0,0,0
0.5,0.433333,0,0,5.83333,0,0,1
0.5,0.5,0,0,nan,0,0,1
0.5,0.566667,0,0,4.16667,0,0,1
0.5,0.633333,0,0,5.58333,0,0,0
0.5,0.7,0,0,6.5,0,0,0
0.5,0.766667,0,0,7.29167,0,0,0
0.5,0.833333,0,0,8.03333,0,0,0
0.5,0.9,0,0,8.75,0,0,0
0.566667,0.1,0,0,1.24324,0,0,0
0.566667,0.166667,0,0,1.95513,0,0,0
0.566667,0.233333,0,0,2.68627,0,0,0
0.566667,0.3,0,0,3.45,0,0,0
0.566667,0.366667,0,0,4.26667,0,0,0
0.566667,0.433333,0,0,5.08333,0,0,1
0.566667,0.5,0,0,5,0,0,1
0.566667,0.566667,0,0,4.91667,0,0,1
0.566667,0.633333,0,0,5.73333,0,0,0
0.566667,0.7,0,0,6.55,0,0,0
0.566667,0.766667,0,0,7.31373,0,0,0
0.566667,0.833333,0,0,8.04487,0,0,0
0.566667,0.9,0,0,8.75676,0,0,0
0.633333,0.1,0,0,1.225,0,0,0
0.633333,0.166667,0,0,1.92529,0,0,0
0.633333,0.233333,0,0,2.63333,0,0,0
0.633333,0.3,0,0,3.34615,0,0,0
0.633333,0.366667,0,0,4.04167,0,0,0
0.633333,0.433333,0,0,4.63333,0,0,0
0.633333,0.5,0,0,5,0,0,0
0.633333,0.566667,0,0,5.36667,0,0,0
0.633333,0.633333,0,0,5.95833,0,0,0
0.633333,0.7,0,0,6.65385,0,0,0
0.633333,0.766667,0,0,7.36667,0,0,0
0.633333,0.833333,0,0,8.07471,0,0,0
0.633333,0.9,0,0,8.775,0,0,0
0.7,0.1,0,0,1.2,0,0,0
0.7,0.166667,0,0,1.88725,0,0,0
0.7,0.233333,0,0,2.57333,0,0,0
0.7,0.3,0,0,3.25,0,0,0
0.7,0.366667,0,0,3.89744,0,0,0
0.7,0.433333,0,0,4.48333,0,0,0
0.7,0.5,0,0,5,0,0,0
0.7,0.566667,0,0,5.51667,0,0,0
0.7,0.633333,0,0,6.10256,0,0,0
0.7,0.7,0,0,6.75,0,0,0
0.7,0.766667,0,0,7.42667,0,0,0
0.7,0.833333,0,0,8.11275,0,0,0
0.7,0.9,0,0,8.8,0,0,0
0.766667,0.1,0,0,1.17308,0,0,0
0.766667,0.166667,0,0,1.84959,0,0,0
0.766667,0.233333,0,0,2.52083,0,0,0
0.766667,0.3,0,0,3.18,0,0,0
0.766667,0.366667,0,0,3.81667,0,0,0
0.766667,0.433333,0,0,4.42157,0,0,0
0.766667,0.5,0,0,5,0,0,0
0.766667,0.566667,0,0,5.57843,0,0,0
0.766667,0.633333,0,0,6.18333,0,0,0
0.766667,0.7,0,0,6.82,0,0,0
0.766667,0.766667,0,0,7.47917,0,0,0
0.766667,0.833333,0,0,8.15041,0,0,0
0.766667,0.9,0,0,8.82692,0,0,0
0.833333,0.1,0,0,1.14754,0,0,0
0.833333,0.166667,0,0,1.81667,0,0,0
0.833333,0.233333,0,0,2.47967,0,0,0
0.833333,0.3,0,0,3.13235,0,0,0
0.833333,0.366667,0,0,3.77011,0,0,0
0.833333,0.433333,0,0,4.39103,0,0,0
0.833333,0.5,0,0,5,0,0,0
0.833333,0.566667,0,0,5.60897,0,0,0
0.833333,0.633333,0,0,6.22989,0,0,0
0.833333,0.7,0,0,6.86765,0,0,0
0.833333,0.766667,0,0,7.52033,0,0,0
0.833333,0.833333,0,0,8.18333,0,0,0
0.833333,0.9,0,0,8.85246,0,0,0
0.9,0.1,0,0,1.125,0,0,0
0.9,0.166667,0,0,1.78962,0,0,0
0.9,0.233333,0,0,2.44872,0,0,0
0.9,0.3,0,0,3.1,0,0,0
0.9,0.366667,0,0,3.74167,0,0,0
0.9,0.433333,0,0,4.37387,0,0,0
0.9,0.5,0,0,5,0,0,0
0.9,0.566667,0,0,5.62613,0,0,0
0.9,0.633333,0,0,6.25833,0,0,0
0.9,0.7,0,0,6.9,0,0,0
0.9,0.766667,0,0,7.55128,0,0,0
0.9,0.833333,0,0,8.21038,0,0,0
0.9,0.9,0,0,8.875,0,0,0
